time,open,high,low,close,ticks
1786194900,0.9452,0.9504,0.9423,0.9449,1199
1786195800,0.9448,0.9473,0.9381,0.942,1213
1786196700,0.942,0.9447,0.9373,0.9445,1168
1786197600,0.9445,0.9468,0.9392,0.9403,1194
1786198500,0.9403,0.9491,0.9389,0.949,1234
1786199400,0.949,0.9526,0.9476,0.9502,1210
1786200300,0.9502,0.951,0.9447,0.9476,1231
1786201200,0.9477,0.9563,0.9464,0.9556,1199
1786202100,0.956,0.9579,0.9488,0.9509,1183
1786203000,0.9509,0.9604,0.9492,0.9554,1233
1786203900,0.9554,0.9556,0.9487,0.9554,1165
1786204800,0.9554,0.9571,0.9523,0.9557,1187
1786205700,0.9561,0.96,0.9497,0.9508,1215
1786206600,0.9508,0.9512,0.9414,0.9425,1190
1786207500,0.9425,0.9527,0.941,0.95,1217
1786208400,0.9501,0.9569,0.9496,0.9545,1213
1786209300,0.9546,0.9593,0.952,0.9592,1192
1786210200,0.9592,0.96,0.9515,0.9526,1231
1786211100,0.9525,0.955,0.9484,0.9541,1192
1786212000,0.9541,0.9562,0.9478,0.9527,1204
1786212900,0.9527,0.9615,0.9512,0.9614,1219
1786213800,0.9614,0.9656,0.9576,0.9609,1186
1786214700,0.9607,0.9617,0.9554,0.9614,1203
1786215600,0.9619,0.9735,0.9619,0.9729,1206
1786216500,0.9729,0.9836,0.9722,0.981,1202
1786217400,0.981,0.9832,0.9743,0.9771,1173
1786218300,0.9773,0.9776,0.967,0.9714,1143
1786219200,0.9714,0.9885,0.971,0.9872,1191
1786220100,0.9872,0.9892,0.9803,0.9826,1212
1786221000,0.9826,0.9891,0.9823,0.9873,1188
1786221900,0.9873,0.9938,0.9859,0.9868,1209
1786222800,0.9867,0.9892,0.9792,0.9815,1221
1786223700,0.9816,0.9947,0.9814,0.9876,1175
1786224600,0.9876,0.9926,0.979,0.9794,1202
1786225500,0.9794,0.9853,0.9793,0.9838,1244
1786226400,0.9837,0.9929,0.9832,0.9858,1199
1786227300,0.9857,0.9886,0.9735,0.9753,1231
1786228200,0.9753,0.9803,0.9746,0.9776,1197
1786229100,0.9775,0.9799,0.9713,0.9713,1216
1786230000,0.9712,0.9742,0.9635,0.9653,1189
1786230900,0.9653,0.9713,0.9636,0.9656,1213
1786231800,0.9655,0.9738,0.9642,0.9707,1213
1786232700,0.9707,0.9748,0.9648,0.9653,1217
1786233600,0.9655,0.9713,0.9612,0.9644,1203
1786234500,0.9645,0.967,0.9587,0.961,1161
1786235400,0.961,0.9735,0.961,0.9698,1207
1786236300,0.9698,0.9715,0.9605,0.961,1208
1786237200,0.961,0.9615,0.9538,0.9604,1194
1786238100,0.9604,0.9752,0.9577,0.9743,1245
1786239000,0.9743,0.984,0.9731,0.9802,1167
1786239900,0.9802,0.9824,0.9743,0.9786,1249
1786240800,0.9786,0.9793,0.9698,0.9715,1190
1786241700,0.9715,0.9731,0.9631,0.9695,1211
1786242600,0.9695,0.9771,0.9672,0.9758,1183
1786243500,0.9758,0.9782,0.9697,0.9779,1180
1786244400,0.9781,0.994,0.9762,0.9933,1174
1786245300,0.9932,1.0004,0.9926,0.9984,1216
1786246200,0.9982,1.0108,0.997,1.0059,1174
1786247100,1.0058,1.0157,0.9258,0.9275,1212
1786248000,0.9275,0.9358,0.9272,0.9312,1206
1786248900,0.9312,0.9336,0.9219,0.9248,1180
1786249800,0.9254,0.9262,0.9178,0.9248,1194
1786250700,0.9248,0.9384,0.9233,0.9356,1170
1786251600,0.9356,0.9419,0.9306,0.9401,1186
1786252500,0.9401,0.9482,0.9368,0.9427,1211
1786253400,0.9428,0.9431,0.9335,0.9359,1187
1786254300,0.9359,0.9452,0.9335,0.9428,1200
1786255200,0.9428,0.9495,0.94,0.9411,1208
1786256100,0.9409,0.9505,0.9407,0.9465,1169
1786257000,0.9465,0.9597,0.9451,0.9589,1177
1786257900,0.959,0.9634,0.9574,0.9593,1192
1786258800,0.9593,0.9716,0.9589,0.968,1169
1786259700,0.9681,0.9715,0.959,0.96,1183
1786260600,0.96,0.9624,0.9517,0.9529,1219
