time,open,high,low,close,ticks
1786367640,61517.04,61534.61,61474.15,61489.6,88
1786367700,61489.6,61489.6,61450.1,61472.33,78
1786367760,61472.33,61474.71,61445.81,61460.81,76
1786367820,61460.81,61518.25,61447.6,61452.56,86
1786367880,61452.56,61463.84,61422.59,61440.76,73
1786367940,61440.76,61452.59,61408.38,61418.23,75
1786368000,61418.23,61442.22,61383.81,61399.29,73
1786368060,61395.65,61412.55,61370.12,61392.62,76
1786368120,61390.68,61396.6,61347.17,61365.35,76
1786368180,61362.62,61405.78,61341.47,61405.78,89
1786368240,61405.78,61405.78,61306.86,61343.71,72
1786368300,61340.66,61362.0,61305.47,61307.95,84
1786368360,61311.48,61341.27,61275.88,61310.61,82
1786368420,61310.61,61355.11,61293.15,61339.13,87
1786368480,61341.57,61391.93,61314.94,61381.51,91
1786368540,61381.51,61422.38,61345.45,61403.54,81
1786368600,61405.86,61405.86,61361.93,61393.83,84
1786368660,61393.83,61408.76,61318.72,61334.52,86
1786368720,61334.52,61382.19,61334.52,61364.07,75
1786368780,61364.07,61384.44,61341.23,61374.64,75
1786368840,61374.64,61458.07,61368.6,61375.78,80
1786368900,61375.78,61386.98,61336.16,61354.18,72
1786368960,61354.18,61380.0,61320.01,61348.64,74
1786369020,61351.66,61374.05,61313.34,61318.3,73
1786369080,61321.62,61368.45,61286.24,61366.59,75
1786369140,61366.59,61384.25,61311.74,61311.74,87
1786369200,61308.41,61318.23,61132.65,61139.73,83
1786369260,61139.73,61150.31,61078.72,61105.46,78
1786369320,61107.98,61111.48,61013.87,61018.02,80
1786369380,61018.02,61018.02,60949.14,60980.55,72
1786369440,60962.15,60987.96,60919.08,60932.78,77
1786369500,60941.55,60947.14,60868.04,60872.74,75
1786369560,60867.61,60867.61,60800.51,60839.44,78
1786369620,60835.6,60873.02,60758.27,60758.27,84
1786369680,60758.27,60820.55,60753.53,60803.95,76
1786369740,60803.95,60887.7,60803.95,60844.8,83
1786369800,60844.8,60906.09,60835.01,60874.86,83
1786369860,60874.86,60946.73,60858.2,60916.17,81
1786369920,60916.17,60933.37,60840.24,60848.74,80
1786369980,60848.74,60856.28,60782.67,60835.72,74
1786370040,60835.72,60858.41,60808.38,60834.91,77
1786370100,60834.91,60889.86,60828.06,60840.11,90
1786370160,60833.32,60837.08,60698.58,60722.57,76
1786370220,60722.57,60760.7,60710.45,60758.54,88
1786370280,60758.54,60788.51,60736.79,60761.13,74
1786370340,60764.16,60777.64,60684.96,60684.96,80
1786370400,60684.96,60768.44,60670.73,60768.44,85
1786370460,60764.64,60790.74,60743.02,60761.92,78
1786370520,60761.92,60818.0,60733.64,60733.64,83
1786370580,60730.42,60730.42,60681.65,60706.47,82
1786370640,60711.67,60787.9,60687.27,60748.45,73
1786370700,60752.47,60758.87,60688.59,60724.01,76
1786370760,60724.01,60749.81,60695.92,60726.91,75
1786370820,60726.91,60752.39,60705.38,60741.23,81
1786370880,60741.23,60756.73,60692.3,60704.47,82
1786370940,60704.47,60717.36,60654.55,60660.98,84
1786371000,60657.55,60714.52,60650.27,60688.09,81
1786371060,60688.09,60690.56,60611.47,60654.78,82
1786371120,60654.78,60654.78,60549.25,60565.35,78
1786371180,60565.35,60575.34,60524.37,60540.75,86
1786371240,60540.75,60589.37,60530.25,60583.89,77
1786371300,60588.38,60633.71,60582.99,60603.95,78
1786371360,60607.61,60624.31,60549.85,60624.31,83
1786371420,60628.52,60637.9,60539.45,60575.79,80
1786371480,60575.79,60604.8,60559.7,60592.08,88
1786371540,60592.08,60633.69,60589.21,60608.36,74
1786371600,60608.36,60633.34,60574.27,60575.82,81
1786371660,60573.0,60627.79,60563.64,60592.68,81
1786371720,60592.68,60592.68,60503.79,60531.8,79
1786371780,60531.8,60564.22,60455.93,60455.93,84
1786371840,60455.93,60462.21,60288.69,60288.69,84
1786371900,60288.69,60363.03,60288.69,60363.03,78
1786371960,60363.03,60413.53,60350.73,60379.72,81
1786372020,60379.72,60392.81,60305.02,60305.02,78
1786372080,60305.02,60315.46,60256.03,60285.9,74
1786372140,60285.9,60290.96,60219.45,60226.53,72
1786372200,60226.53,60308.48,60226.53,60294.49,81
1786372260,60294.49,60325.73,60266.75,60311.75,80
1786372320,60316.3,60318.73,60282.17,60309.37,80
1786372380,60306.89,60312.64,60169.59,60182.6,82
1786372440,60182.6,60213.53,60142.55,60213.53,70
1786372500,60210.98,60232.67,60173.78,60208.35,87
1786372560,60208.35,60218.39,60143.19,60145.96,81
1786372620,60149.01,60171.87,60094.71,60107.58,83
1786372680,60110.75,60231.64,60110.75,60225.46,79
1786372740,60225.46,60260.34,60194.28,60205.89,76
1786372800,60205.89,60248.98,60177.35,60239.76,76
1786372860,60243.62,60298.31,60234.79,60283.72,77
1786372920,60283.72,60310.53,60192.15,60205.43,86
1786372980,60205.43,60233.84,60138.33,60165.28,88
1786373040,60165.28,60172.74,60121.43,60129.28,83
1786373100,60129.28,60169.19,60015.63,60015.63,67
1786373160,60008.52,60061.85,59995.97,60034.46,79
1786373220,60034.46,60102.43,60033.41,60092.65,79
1786373280,60092.65,60116.17,60072.4,60082.78,77
1786373340,60079.79,60094.72,60044.98,60057.36,70
