time,open,high,low,close,ticks
1786276800,129.525,129.649,129.487,129.601,1191
1786277700,129.601,129.807,129.593,129.807,1194
1786278600,129.809,129.98,129.784,129.862,1224
1786279500,129.864,129.922,129.709,129.771,1227
1786280400,129.771,129.838,129.718,129.829,1204
1786281300,129.83,129.921,129.713,129.768,1216
1786282200,129.77,129.856,129.723,129.856,1193
1786283100,129.856,129.948,129.781,129.946,1202
1786284000,129.946,129.946,129.811,129.911,1238
1786284900,129.911,130.065,129.861,130.041,1183
1786285800,130.035,130.177,130.01,130.12,1211
1786286700,130.12,130.144,129.909,129.961,1202
1786287600,129.961,129.97,129.847,129.95,1228
1786288500,129.948,130.223,129.936,130.207,1217
1786289400,130.204,130.236,130.029,130.111,1182
1786290300,130.105,130.207,130.061,130.074,1193
1786291200,130.074,130.181,130.037,130.173,1191
1786292100,130.171,130.301,130.163,130.251,1228
1786293000,130.253,130.468,130.205,130.457,1206
1786293900,130.458,130.511,130.378,130.386,1214
1786294800,130.388,130.494,130.269,130.269,1211
1786295700,130.269,130.426,130.2,130.426,1163
1786296600,130.426,130.607,130.405,130.488,1163
1786297500,130.481,130.744,130.481,130.666,1187
1786298400,130.667,130.75,130.654,130.692,1182
1786299300,130.692,130.7,130.485,130.545,1172
1786300200,130.543,130.593,130.384,130.476,1219
1786301100,130.476,130.515,130.349,130.381,1190
1786302000,130.381,130.411,130.249,130.376,1186
1786302900,130.376,130.515,130.326,130.509,1170
1786303800,130.509,130.522,130.336,130.361,1187
1786304700,130.361,130.429,130.315,130.407,1177
1786305600,130.407,130.551,130.337,130.515,1226
1786306500,130.517,130.641,130.48,130.509,1229
1786307400,130.506,130.588,130.417,130.574,1215
1786308300,130.574,130.638,130.419,130.549,1186
1786309200,130.549,130.574,130.403,130.506,1227
1786310100,130.506,130.596,130.453,130.584,1229
1786311000,130.584,130.597,130.474,130.506,1192
1786311900,130.504,130.563,130.408,130.521,1190
1786312800,130.534,130.536,130.375,130.451,1204
1786313700,130.451,130.566,130.396,130.513,1160
1786314600,130.513,130.711,130.505,130.667,1203
1786315500,130.667,130.84,130.665,130.803,1222
1786316400,130.803,130.852,130.733,130.737,1199
1786317300,130.742,130.807,130.616,130.78,1157
1786318200,130.779,130.79,130.503,130.525,1210
1786319100,130.525,130.625,130.454,130.549,1175
1786320000,130.549,130.582,130.447,130.509,1203
1786320900,130.509,130.51,130.209,130.23,1201
1786321800,130.222,130.274,130.147,130.236,1190
1786322700,130.236,130.336,130.219,130.321,1211
1786323600,130.324,130.413,130.191,130.229,1233
1786324500,130.228,130.329,130.175,130.289,1211
1786325400,130.292,130.429,130.272,130.351,1219
1786326300,130.351,130.384,130.241,130.265,1211
1786327200,130.267,130.272,130.117,130.199,1193
1786328100,130.2,130.267,130.169,130.204,1195
1786329000,130.206,130.228,130.036,130.19,1197
1786329900,130.194,130.208,129.989,130.022,1203
1786330800,130.022,130.061,129.895,130.041,1222
1786331700,130.041,130.059,129.911,130.047,1203
1786332600,130.047,130.16,129.995,130.015,1190
1786333500,130.017,130.244,129.989,130.219,1197
1786334400,130.218,130.346,130.151,130.222,1221
1786335300,130.222,130.395,130.214,130.367,1213
1786336200,130.367,130.4,130.269,130.298,1155
1786337100,130.294,130.497,130.234,130.467,1200
1786338000,130.467,130.65,130.465,130.533,1200
1786338900,130.532,130.642,130.483,130.503,1223
1786339800,130.506,130.524,130.375,130.377,1203
1786340700,130.374,130.506,130.334,130.413,1213
1786341600,130.413,130.478,130.346,130.408,1192
1786342500,130.41,130.44,130.28,130.333,1201
1786343400,130.336,130.374,130.216,130.285,1169
1786344300,130.285,130.346,130.249,130.291,1190
1786345200,130.294,130.3,130.113,130.225,1197
1786346100,130.228,130.376,130.21,130.257,1192
1786347000,130.253,130.503,130.244,130.465,1202
1786347900,130.469,130.65,130.452,130.648,1169
1786348800,130.65,130.702,130.556,130.556,1203
1786349700,130.554,130.596,130.434,130.441,1185
1786350600,130.437,130.452,130.338,130.419,1193
1786351500,130.409,130.537,130.405,130.458,1204
1786352400,130.458,130.678,130.418,130.613,1181
1786353300,130.606,130.884,130.594,130.847,1183
1786354200,130.849,130.852,130.614,130.652,1162
1786355100,130.652,130.656,130.446,130.472,1236
1786356000,130.474,130.517,130.408,130.418,1191
1786356900,130.417,130.451,130.131,130.135,1199
1786357800,130.135,130.15,129.953,129.953,1233
1786358700,129.953,130.038,129.923,129.972,1227
1786359600,129.972,129.984,129.83,129.949,1200
1786360500,129.947,130.126,129.927,130.054,1163
1786361400,130.054,130.167,130.011,130.012,1209
1786362300,130.015,130.317,130.002,130.317,1210
1786363200,130.315,130.327,130.14,130.256,1189
1786364100,130.256,130.466,130.256,130.42,1208
1786365000,130.418,130.483,130.343,130.411,1226
1786365900,130.411,130.63,130.393,130.615,1206
1786366800,130.614,130.645,130.546,130.6,1181
1786367700,130.6,130.614,130.463,130.531,1196
1786368600,130.537,130.663,130.401,130.437,1223
1786369500,130.437,130.54,130.395,130.536,1215
1786370400,130.534,130.647,130.514,130.525,1181
1786371300,130.525,130.685,130.508,130.68,1162
1786372200,130.68,130.884,130.645,130.88,1198
1786373100,130.88,131.151,130.855,131.132,1195
1786374000,131.132,131.191,131.043,131.139,1196
1786374900,131.139,131.325,131.139,131.31,1190
1786375800,131.31,131.362,126.942,127.024,1220
1786376700,127.025,127.058,126.877,126.954,1221
1786377600,126.952,127.149,126.934,127.133,1199
1786378500,127.133,127.443,127.118,127.432,1161
1786379400,127.432,127.532,127.392,127.416,1198
1786380300,127.416,127.509,127.327,127.471,1178
1786381200,127.471,127.487,127.286,127.305,1189
1786382100,127.305,127.494,127.274,127.455,1168
1786383000,127.455,127.543,127.433,127.505,1223
1786383900,127.505,127.649,127.471,127.591,1211
