time,open,high,low,close,ticks
1786368000,288.487,288.496,288.468,288.496,75
1786368060,288.495,288.508,288.489,288.491,80
1786368120,288.492,288.492,288.448,288.448,82
1786368180,288.447,288.46,288.42,288.432,76
1786368240,288.432,288.436,288.422,288.428,72
1786368300,288.426,288.446,288.417,288.42,75
1786368360,288.42,288.456,288.42,288.451,77
1786368420,288.451,288.46,288.439,288.445,81
1786368480,288.444,288.488,288.441,288.488,85
1786368540,288.489,288.508,288.488,288.506,81
1786368600,288.505,288.514,288.49,288.503,76
1786368660,288.503,288.509,288.464,288.464,83
1786368720,288.464,288.466,288.453,288.462,76
1786368780,288.462,288.491,288.462,288.485,79
1786368840,288.485,288.508,288.457,288.465,83
1786368900,288.465,288.501,288.465,288.501,72
1786368960,288.501,288.542,288.495,288.54,74
1786369020,288.541,288.549,288.53,288.54,78
1786369080,288.537,288.572,288.537,288.56,73
1786369140,288.562,288.572,288.532,288.532,78
1786369200,288.532,288.54,288.522,288.537,69
1786369260,288.537,288.537,288.498,288.514,85
1786369320,288.515,288.534,288.499,288.506,77
1786369380,288.507,288.509,288.458,288.466,86
1786369440,288.467,288.47,288.422,288.424,77
1786369500,288.426,288.434,288.41,288.41,81
1786369560,288.408,288.448,288.408,288.44,79
1786369620,288.44,288.457,288.43,288.455,93
1786369680,288.449,288.452,288.42,288.432,87
1786369740,288.432,288.436,288.414,288.424,78
1786369800,288.424,288.425,288.4,288.414,69
1786369860,288.414,288.414,288.399,288.407,81
1786369920,288.407,288.415,288.383,288.39,70
1786369980,288.391,288.411,288.382,288.41,73
1786370040,288.41,288.423,288.401,288.401,77
1786370100,288.401,288.42,288.398,288.42,86
1786370160,288.42,288.428,288.41,288.421,86
1786370220,288.421,288.422,288.384,288.384,86
1786370280,288.384,288.42,288.382,288.413,73
1786370340,288.413,288.413,288.397,288.409,77
1786370400,288.408,288.413,288.398,288.403,77
1786370460,288.403,288.421,288.393,288.396,78
1786370520,288.396,288.408,288.376,288.389,84
1786370580,288.389,288.402,288.379,288.402,79
1786370640,288.404,288.437,288.404,288.43,87
1786370700,288.428,288.428,288.411,288.419,81
1786370760,288.419,288.444,288.415,288.439,86
1786370820,288.439,288.45,288.427,288.431,85
1786370880,288.431,288.442,288.42,288.438,80
1786370940,288.438,288.448,288.405,288.408,85
1786371000,288.41,288.429,288.404,288.41,93
1786371060,288.412,288.417,288.388,288.41,88
1786371120,288.411,288.427,288.404,288.407,85
1786371180,288.408,288.413,288.38,288.383,87
1786371240,288.383,288.394,288.364,288.369,72
1786371300,288.369,288.379,288.332,288.332,83
1786371360,288.332,288.349,288.309,288.31,77
1786371420,288.31,288.313,288.295,288.296,75
1786371480,288.296,288.323,288.291,288.323,82
1786371540,288.323,288.33,288.306,288.318,75
1786371600,288.318,288.322,288.295,288.296,65
1786371660,288.297,288.299,288.274,288.289,81
1786371720,288.289,288.338,288.289,288.338,78
1786371780,288.338,288.344,288.316,288.321,80
1786371840,288.321,288.351,288.32,288.349,84
1786371900,288.349,288.354,288.328,288.334,74
1786371960,288.335,288.338,288.305,288.313,80
1786372020,288.313,288.323,288.288,288.297,74
1786372080,288.296,288.299,288.284,288.292,83
1786372140,288.292,288.315,288.287,288.304,73
1786372200,288.304,288.336,288.303,288.323,80
1786372260,288.322,288.342,288.317,288.319,77
1786372320,288.326,288.331,288.301,288.302,79
