time,open,high,low,close,ticks
1786367940,1566.29,1566.45,1565.51,1565.52,76
1786368000,1565.57,1566.4,1565.57,1566.25,83
1786368060,1566.25,1567.22,1566.23,1567.21,86
1786368120,1567.21,1567.37,1566.78,1566.8,81
1786368180,1566.8,1567.27,1566.75,1567.03,77
1786368240,1567.03,1567.33,1566.91,1567.2,69
1786368300,1567.2,1567.5,1566.93,1566.97,85
1786368360,1566.95,1567.53,1566.81,1567.38,74
1786368420,1567.36,1567.57,1567.09,1567.51,75
1786368480,1567.35,1567.97,1567.22,1567.22,90
1786368540,1567.22,1567.39,1566.93,1567.29,79
1786368600,1567.32,1567.33,1566.76,1566.82,79
1786368660,1566.82,1566.84,1566.55,1566.77,79
1786368720,1566.77,1566.89,1566.44,1566.77,94
1786368780,1566.77,1566.77,1566.35,1566.53,82
1786368840,1566.53,1566.66,1566.31,1566.35,83
1786368900,1566.35,1567.54,1566.35,1567.54,81
1786368960,1567.54,1567.6,1567.2,1567.22,83
1786369020,1567.25,1568.22,1567.25,1567.98,81
1786369080,1567.91,1568.02,1567.77,1567.79,78
1786369140,1567.81,1567.83,1567.36,1567.55,79
1786369200,1567.55,1568.19,1567.54,1568.19,85
1786369260,1568.21,1568.55,1568.1,1568.5,82
1786369320,1568.5,1568.75,1568.0,1568.21,82
1786369380,1568.21,1568.75,1568.21,1568.75,76
1786369440,1568.77,1568.77,1567.97,1567.97,86
1786369500,1567.97,1568.08,1567.75,1567.87,88
1786369560,1567.9,1567.95,1567.23,1567.31,76
1786369620,1567.34,1567.4,1566.64,1566.91,82
1786369680,1566.83,1566.93,1566.39,1566.39,81
1786369740,1566.39,1567.17,1566.36,1567.09,86
1786369800,1567.09,1567.1,1566.76,1567.1,73
1786369860,1567.1,1567.19,1566.81,1567.0,80
1786369920,1567.0,1567.45,1566.97,1567.31,78
1786369980,1567.31,1567.6,1567.15,1567.57,87
1786370040,1567.54,1567.65,1567.32,1567.65,84
1786370100,1567.68,1567.7,1567.24,1567.7,80
1786370160,1567.73,1567.77,1567.3,1567.51,82
1786370220,1567.51,1568.04,1567.51,1567.71,90
1786370280,1567.71,1568.36,1567.68,1568.24,89
1786370340,1568.24,1568.53,1567.65,1567.98,82
1786370400,1567.96,1568.39,1567.96,1568.39,74
1786370460,1568.37,1568.68,1568.36,1568.49,75
1786370520,1568.51,1568.97,1568.48,1568.97,76
1786370580,1568.97,1569.45,1568.94,1569.41,79
1786370640,1569.49,1569.73,1569.37,1569.51,71
1786370700,1569.54,1569.57,1568.53,1568.68,82
1786370760,1568.68,1568.99,1568.36,1568.7,86
1786370820,1568.7,1568.9,1568.47,1568.47,79
1786370880,1568.47,1568.53,1567.86,1567.88,84
1786370940,1567.88,1567.88,1567.45,1567.8,77
1786371000,1567.83,1567.95,1567.66,1567.76,74
1786371060,1567.77,1568.4,1567.77,1567.91,89
1786371120,1567.89,1567.91,1567.5,1567.66,85
1786371180,1567.66,1567.71,1567.06,1567.23,84
1786371240,1567.23,1567.35,1567.0,1567.27,77
1786371300,1567.31,1567.35,1567.08,1567.18,83
1786371360,1567.18,1567.38,1566.93,1567.21,85
1786371420,1567.21,1567.52,1567.13,1567.22,73
1786371480,1567.19,1567.32,1566.89,1567.01,81
1786371540,1567.01,1567.15,1566.86,1567.1,88
1786371600,1567.1,1567.1,1566.24,1566.39,81
1786371660,1566.41,1566.93,1566.28,1566.75,78
1786371720,1566.75,1566.86,1566.05,1566.2,81
1786371780,1566.2,1566.89,1566.18,1566.38,79
1786371840,1566.38,1566.68,1566.2,1566.44,83
1786371900,1566.44,1566.98,1566.37,1566.88,86
1786371960,1566.9,1567.77,1566.56,1567.77,80
1786372020,1567.79,1567.87,1567.58,1567.72,78
1786372080,1567.72,1568.14,1567.56,1568.04,82
1786372140,1568.04,1568.13,1567.74,1567.94,81
1786372200,1567.94,1568.23,1567.38,1567.38,75
1786372260,1567.38,1567.66,1567.09,1567.2,81
1786372320,1567.17,1567.55,1566.99,1567.48,74
1786372380,1567.5,1567.92,1567.37,1567.92,74
1786372440,1567.95,1568.28,1567.88,1568.18,82
1786372500,1568.18,1568.28,1568.0,1568.18,82
1786372560,1568.18,1568.18,1567.72,1567.94,77
1786372620,1567.94,1568.19,1567.58,1567.72,74
1786372680,1567.74,1567.88,1567.46,1567.5,80
1786372740,1567.5,1567.5,1566.13,1566.17,83
1786372800,1566.17,1566.63,1566.17,1566.38,76
1786372860,1566.36,1566.87,1566.26,1566.65,77
1786372920,1566.65,1567.08,1566.65,1566.83,84
1786372980,1566.83,1566.9,1566.54,1566.78,83
1786373040,1566.78,1567.17,1566.5,1567.16,79
1786373100,1567.16,1567.48,1567.14,1567.32,83
1786373160,1567.34,1567.61,1567.11,1567.19,87
1786373220,1567.19,1567.44,1566.98,1567.41,72
1786373280,1567.39,1568.06,1567.39,1567.83,86
1786373340,1567.85,1567.85,1566.98,1566.98,81
1786373400,1566.96,1567.27,1566.84,1566.97,80
1786373460,1566.93,1567.06,1566.75,1566.99,78
1786373520,1566.99,1567.01,1566.55,1566.9,84
1786373580,1566.88,1567.44,1566.79,1567.18,89
1786373640,1567.2,1567.6,1566.95,1567.25,78
1786373700,1567.25,1567.59,1567.1,1567.51,83
1786373760,1567.51,1567.73,1566.98,1567.0,79
1786373820,1567.03,1567.07,1566.39,1566.49,87
1786373880,1566.45,1567.31,1566.43,1567.29,90
1786373940,1567.29,1567.55,1566.98,1567.0,79
1786374000,1567.0,1567.03,1566.54,1566.61,80
1786374060,1566.61,1566.98,1566.45,1566.77,77
1786374120,1566.77,1566.96,1566.43,1566.52,81
1786374180,1566.52,1567.07,1566.5,1566.65,83
1786374240,1566.63,1566.76,1566.31,1566.57,81
1786374300,1566.57,1566.57,1566.2,1566.41,70
1786374360,1566.41,1567.35,1566.41,1567.3,87
