time,open,high,low,close,ticks
1786367940,47.622,47.637,47.608,47.612,81
1786368000,47.612,47.62,47.558,47.558,79
1786368060,47.558,47.59,47.545,47.59,81
1786368120,47.59,47.59,47.532,47.545,75
1786368180,47.545,47.572,47.515,47.567,83
1786368240,47.567,47.611,47.557,47.608,88
1786368300,47.611,47.618,47.583,47.583,77
1786368360,47.583,47.596,47.522,47.563,83
1786368420,47.566,47.621,47.566,47.593,83
1786368480,47.596,47.625,47.584,47.621,81
1786368540,47.616,47.616,47.571,47.616,71
1786368600,47.613,47.636,47.606,47.618,79
1786368660,47.618,47.622,47.589,47.593,78
1786368720,47.593,47.614,47.581,47.606,82
1786368780,47.606,47.662,47.605,47.658,85
1786368840,47.658,47.672,47.637,47.652,80
1786368900,47.652,47.693,47.638,47.691,77
1786368960,47.691,47.728,47.679,47.709,74
1786369020,47.709,47.715,47.68,47.687,70
1786369080,47.69,47.702,47.634,47.647,82
1786369140,47.647,47.68,47.647,47.674,85
1786369200,47.671,47.701,47.647,47.694,86
1786369260,47.694,47.744,47.693,47.744,73
1786369320,47.743,47.758,47.696,47.7,85
1786369380,47.712,47.719,47.688,47.705,77
1786369440,47.705,47.754,47.705,47.727,83
1786369500,47.723,47.723,47.682,47.703,86
1786369560,47.703,47.741,47.699,47.729,84
1786369620,47.724,47.75,47.712,47.712,77
1786369680,47.712,47.729,47.686,47.709,83
1786369740,47.709,47.718,47.696,47.699,77
1786369800,47.699,47.714,47.682,47.711,83
1786369860,47.711,47.752,47.681,47.734,84
1786369920,47.734,47.753,47.723,47.746,79
1786369980,47.746,47.746,47.703,47.723,82
1786370040,47.723,47.757,47.716,47.725,82
1786370100,47.725,47.736,47.692,47.718,84
1786370160,47.718,47.723,47.684,47.689,80
1786370220,47.689,47.689,47.603,47.62,84
1786370280,47.62,47.631,47.602,47.624,85
1786370340,47.605,47.629,47.595,47.616,76
1786370400,47.619,47.697,47.619,47.652,77
1786370460,47.652,47.695,47.647,47.681,71
1786370520,47.679,47.686,47.654,47.656,83
1786370580,47.651,47.678,47.646,47.669,67
1786370640,47.667,47.667,47.625,47.649,88
1786370700,47.647,47.651,47.596,47.596,87
1786370760,47.596,47.616,47.585,47.605,73
1786370820,47.605,47.649,47.603,47.622,84
1786370880,47.622,47.638,47.592,47.636,90
1786370940,47.636,47.651,47.616,47.618,86
1786371000,47.615,47.647,47.609,47.619,80
1786371060,47.619,47.668,47.606,47.642,71
1786371120,47.644,47.644,47.578,47.582,83
1786371180,47.579,47.584,47.518,47.525,87
1786371240,47.525,47.544,47.494,47.515,85
1786371300,47.515,47.543,47.499,47.528,87
1786371360,47.528,47.585,47.526,47.557,73
1786371420,47.558,47.631,47.536,47.631,78
1786371480,47.629,47.629,47.57,47.57,77
1786371540,47.572,47.605,47.563,47.6,80
1786371600,47.602,47.616,47.587,47.616,71
1786371660,47.612,47.657,47.612,47.637,78
1786371720,47.637,47.639,47.603,47.62,85
1786371780,47.62,47.684,47.62,47.682,80
1786371840,47.682,47.72,47.676,47.698,76
1786371900,47.698,47.717,47.687,47.717,81
1786371960,47.71,47.724,47.686,47.716,79
1786372020,47.716,47.728,47.698,47.7,84
1786372080,47.703,47.719,47.694,47.719,83
1786372140,47.719,47.731,47.699,47.721,89
1786372200,47.721,47.748,47.715,47.721,73
1786372260,47.719,47.734,47.678,47.689,77
1786372320,47.687,47.692,47.663,47.688,76
1786372380,47.693,47.709,47.671,47.707,83
1786372440,47.707,47.725,47.685,47.716,80
1786372500,47.719,47.741,47.699,47.711,77
1786372560,47.711,47.749,47.699,47.733,76
1786372620,47.733,47.739,47.651,47.651,85
1786372680,47.658,47.677,47.649,47.662,79
1786372740,47.662,47.693,47.658,47.683,77
1786372800,47.683,47.705,47.658,47.705,85
1786372860,47.705,47.759,47.705,47.725,78
1786372920,47.725,47.739,47.711,47.729,78
1786372980,47.729,47.79,47.714,47.778,86
1786373040,47.778,47.804,47.766,47.783,79
1786373100,47.783,47.787,47.747,47.766,78
1786373160,47.766,47.792,47.758,47.778,78
1786373220,47.78,47.804,47.773,47.792,72
1786373280,47.792,47.803,47.766,47.795,80
1786373340,47.799,47.811,47.762,47.769,86
1786373400,47.767,47.779,47.731,47.751,79
1786373460,47.751,47.778,47.716,47.735,80
1786373520,47.734,47.768,47.708,47.759,76
1786373580,47.759,47.795,47.75,47.794,75
1786373640,47.794,47.807,47.781,47.802,74
1786373700,47.8,47.815,47.795,47.803,79
1786373760,47.803,47.834,47.77,47.834,73
1786373820,47.834,47.849,47.796,47.831,86
1786373880,47.831,47.841,47.793,47.798,68
1786373940,47.798,47.801,47.761,47.764,77
1786374000,47.764,47.775,47.72,47.72,81
1786374060,47.72,47.731,47.706,47.713,74
1786374120,47.713,47.743,47.695,47.743,87
1786374180,47.743,47.743,47.67,47.695,79
1786374240,47.693,47.737,47.692,47.727,82
1786374300,47.727,47.743,47.707,47.72,72
1786374360,47.72,47.739,47.708,47.71,74
1786374420,47.71,47.733,47.699,47.709,72
1786374480,47.71,47.729,47.702,47.709,81
1786374540,47.708,47.745,47.703,47.727,86
1786374600,47.727,47.731,47.69,47.727,79
1786374660,47.725,47.733,47.707,47.733,88
1786374720,47.733,47.774,47.725,47.762,89
1786374780,47.762,47.796,47.759,47.774,81
1786374840,47.774,47.803,47.746,47.791,78
1786374900,47.791,47.801,47.765,47.767,79
1786374960,47.767,47.813,47.76,47.795,79
1786375020,47.795,47.823,47.767,47.767,73
1786375080,47.767,47.794,47.766,47.782,78
1786375140,47.79,47.826,47.778,47.821,75
1786375200,47.821,47.859,47.811,47.857,86
1786375260,47.857,47.955,47.857,47.955,83
1786375320,47.953,47.964,47.907,47.911,85
1786375380,47.911,47.992,47.911,47.991,75
1786375440,47.99,47.995,47.922,47.927,83
1786375500,47.925,47.933,47.906,47.932,87
1786375560,47.929,47.944,47.883,47.887,81
1786375620,47.887,47.891,47.866,47.88,75
1786375680,47.88,47.902,47.862,47.87,81
1786375740,47.87,47.89,47.854,47.861,89
1786375800,47.861,47.89,47.844,47.844,77
1786375860,47.844,47.919,47.844,47.905,81
1786375920,47.905,47.959,47.889,47.943,81
1786375980,47.943,47.948,47.92,47.928,77
1786376040,47.928,47.929,47.87,47.899,81
1786376100,47.899,47.899,47.838,47.849,74
1786376160,47.845,47.853,47.812,47.825,83
1786376220,47.825,47.851,47.808,47.827,82
1786376280,47.823,47.859,47.82,47.857,76
1786376340,47.855,47.863,47.786,47.797,73
1786376400,47.795,47.817,47.786,47.794,68
1786376460,47.798,47.83,47.79,47.799,76
1786376520,47.794,47.809,47.775,47.791,84
1786376580,47.793,47.795,47.76,47.778,75
1786376640,47.778,47.815,47.752,47.815,80
1786376700,47.817,47.852,47.796,47.799,73
1786376760,47.799,47.807,47.76,47.79,89
1786376820,47.79,47.821,47.783,47.817,83
1786376880,47.817,47.832,47.795,47.817,73
1786376940,47.817,47.87,47.813,47.849,81
1786377000,47.849,47.899,47.833,47.85,70
1786377060,47.85,47.856,47.826,47.844,84
1786377120,47.836,47.867,47.814,47.864,79
1786377180,47.864,47.904,47.864,47.864,90
1786377240,47.864,47.868,47.838,47.868,90
1786377300,47.868,47.872,47.842,47.853,85
1786377360,47.853,47.855,47.831,47.836,70
1786377420,47.836,47.864,47.83,47.864,77
1786377480,47.864,47.886,47.846,47.88,73
1786377540,47.882,47.925,47.878,47.911,86
1786377600,47.907,47.933,47.9,47.927,78
1786377660,47.929,47.941,47.891,47.891,78
1786377720,47.891,47.92,47.891,47.917,78
1786377780,47.917,47.978,47.917,47.978,83
1786377840,47.978,48.05,47.975,48.045,87
1786377900,48.045,48.06,48.021,48.032,75
1786377960,48.032,48.034,47.954,47.954,85
1786378020,47.957,47.982,47.946,47.964,81
1786378080,47.964,47.977,47.912,47.912,79
1786378140,47.912,47.959,47.909,47.919,76
1786378200,47.917,47.92,47.895,47.896,73
1786378260,47.893,47.908,47.861,47.884,82
1786378320,47.882,47.931,47.875,47.931,74
1786378380,47.931,47.967,47.929,47.962,85
1786378440,47.962,47.962,47.937,47.952,82
1786378500,47.952,47.985,47.943,47.983,78
1786378560,47.987,47.989,47.929,47.953,70
1786378620,47.955,47.972,47.91,47.915,72
1786378680,47.908,47.911,47.846,47.856,80
1786378740,47.848,47.945,47.84,47.945,82
1786378800,47.945,47.945,47.864,47.871,78
1786378860,47.871,47.875,47.839,47.857,78
1786378920,47.857,47.86,47.825,47.829,79
1786378980,47.829,47.859,47.828,47.853,76
1786379040,47.855,47.892,47.845,47.892,80
1786379100,47.892,47.908,47.865,47.881,84
1786379160,47.881,47.925,47.864,47.921,78
1786379220,47.921,47.939,47.836,47.836,83
