idx,ts,level,eff,touch_count,bounce_count,direction,K,D,kd_sep,sticky,clean4,clean8,next_retrace
106,1781446980,1.14322,0.519,8,3,PUT,16.687666522293718,24.412828886693244,7.725162364399527,1,1,0,0
106,1781446980,1.14331,0.519,8,3,PUT,16.687666522293718,24.412828886693244,7.725162364399527,1,1,0,0
106,1781446980,1.14317,0.519,8,3,PUT,16.687666522293718,24.412828886693244,7.725162364399527,1,1,0,0
106,1781446980,1.14335,0.605,9,4,PUT,16.687666522293718,24.412828886693244,7.725162364399527,1,1,0,0
106,1781446980,1.1436,0.749,11,6,PUT,16.687666522293718,24.412828886693244,7.725162364399527,1,1,0,0
106,1781446980,1.14357,0.68,10,5,PUT,16.687666522293718,24.412828886693244,7.725162364399527,1,1,0,0
106,1781446980,1.14349,0.68,10,5,PUT,16.687666522293718,24.412828886693244,7.725162364399527,1,1,0,0
106,1781446980,1.14339,0.68,10,5,PUT,16.687666522293718,24.412828886693244,7.725162364399527,1,1,0,0
106,1781446980,1.14324,0.519,8,3,PUT,16.687666522293718,24.412828886693244,7.725162364399527,1,1,0,0
106,1781446980,1.14321,0.519,8,3,PUT,16.687666522293718,24.412828886693244,7.725162364399527,1,1,0,0
106,1781446980,1.14199,1.0,12,11,CALL,16.687666522293718,24.412828886693244,7.725162364399527,1,0,1,0
106,1781446980,1.14313,0.519,8,3,PUT,16.687666522293718,24.412828886693244,7.725162364399527,1,1,0,0
106,1781446980,1.14345,0.605,9,4,PUT,16.687666522293718,24.412828886693244,7.725162364399527,1,1,0,0
106,1781446980,1.1434,0.605,9,4,PUT,16.687666522293718,24.412828886693244,7.725162364399527,1,1,0,0
106,1781446980,1.14341,0.605,9,4,PUT,16.687666522293718,24.412828886693244,7.725162364399527,1,1,0,0
106,1781446980,1.14314,0.519,8,3,PUT,16.687666522293718,24.412828886693244,7.725162364399527,1,1,0,0
106,1781446980,1.14343,0.605,9,4,PUT,16.687666522293718,24.412828886693244,7.725162364399527,1,1,0,0
106,1781446980,1.14316,0.519,8,3,PUT,16.687666522293718,24.412828886693244,7.725162364399527,1,1,0,0
106,1781446980,1.14319,0.519,8,3,PUT,16.687666522293718,24.412828886693244,7.725162364399527,1,1,0,0
107,1781447880,1.14292,0.521,7,3,PUT,11.45526218986605,17.53401734680141,6.07875515693536,1,0,0,0
107,1781447880,1.14295,0.521,7,3,PUT,11.45526218986605,17.53401734680141,6.07875515693536,1,0,0,0
107,1781447880,1.14307,0.519,8,3,PUT,11.45526218986605,17.53401734680141,6.07875515693536,1,0,0,0
108,1781448780,1.14069,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14066,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14032,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14045,0.639,4,3,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14044,0.639,4,3,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14065,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14062,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14056,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14053,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14049,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14048,0.639,4,3,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14068,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14067,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14075,0.389,2,1,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14031,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14042,0.639,4,3,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.1404,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14035,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14008,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14007,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14028,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14019,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14026,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14038,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14036,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14021,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14039,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14059,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.1406,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14016,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14014,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.13996,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.13998,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.13999,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14011,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14013,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14003,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.1403,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
108,1781448780,1.14002,0.543,3,2,CALL,8.829836531403378,12.324255081187715,3.4944185497843367,1,1,1,1
109,1781449680,1.14016,0.639,4,3,CALL,10.029082981909827,10.104727234393085,0.0756442524832579,1,1,1,0
109,1781449680,1.14014,0.639,4,3,CALL,10.029082981909827,10.104727234393085,0.0756442524832579,1,1,1,0
109,1781449680,1.14019,0.639,4,3,CALL,10.029082981909827,10.104727234393085,0.0756442524832579,1,1,1,0
109,1781449680,1.14003,0.639,4,3,CALL,10.029082981909827,10.104727234393085,0.0756442524832579,1,1,1,0
109,1781449680,1.14002,0.639,4,3,CALL,10.029082981909827,10.104727234393085,0.0756442524832579,1,1,1,0
109,1781449680,1.14007,0.639,4,3,CALL,10.029082981909827,10.104727234393085,0.0756442524832579,1,1,1,0
109,1781449680,1.14008,0.639,4,3,CALL,10.029082981909827,10.104727234393085,0.0756442524832579,1,1,1,0
109,1781449680,1.14013,0.639,4,3,CALL,10.029082981909827,10.104727234393085,0.0756442524832579,1,1,1,0
109,1781449680,1.14011,0.639,4,3,CALL,10.029082981909827,10.104727234393085,0.0756442524832579,1,1,1,0
110,1781450580,1.14216,0.428,5,2,PUT,8.402893711742557,9.087271075018586,0.6843773632760293,1,0,0,1
110,1781450580,1.14228,0.535,6,3,PUT,8.402893711742557,9.087271075018586,0.6843773632760293,1,0,0,1
110,1781450580,1.14213,0.428,5,2,PUT,8.402893711742557,9.087271075018586,0.6843773632760293,1,0,0,1
110,1781450580,1.14218,0.428,5,2,PUT,8.402893711742557,9.087271075018586,0.6843773632760293,1,0,0,1
110,1781450580,1.14199,0.428,5,2,PUT,8.402893711742557,9.087271075018586,0.6843773632760293,1,0,0,1
110,1781450580,1.14042,0.77,6,5,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.1406,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14062,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14036,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14035,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14039,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14038,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14032,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.13998,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.13996,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14014,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14007,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14028,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14021,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14026,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14019,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14016,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.1404,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14044,0.77,6,5,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14048,0.77,6,5,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14045,0.77,6,5,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.1403,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14031,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14053,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14049,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14056,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14059,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14002,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14008,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14003,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.13999,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14011,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
110,1781450580,1.14013,0.71,5,4,CALL,8.402893711742557,9.087271075018586,0.6843773632760293,1,1,1,1
111,1781451480,1.14313,0.751,10,6,PUT,22.359686779553652,13.597221157735346,8.762465621818306,0,0,0,1
111,1781451480,1.14307,0.683,9,5,PUT,22.359686779553652,13.597221157735346,8.762465621818306,0,0,0,1
111,1781451480,1.14218,0.535,6,3,PUT,22.359686779553652,13.597221157735346,8.762465621818306,0,0,0,1
111,1781451480,1.14216,0.535,6,3,PUT,22.359686779553652,13.597221157735346,8.762465621818306,0,0,0,1
111,1781451480,1.13998,0.77,6,5,CALL,22.359686779553652,13.597221157735346,8.762465621818306,0,1,1,1
111,1781451480,1.14282,0.722,7,5,PUT,22.359686779553652,13.597221157735346,8.762465621818306,0,0,0,1
111,1781451480,1.13996,0.77,6,5,CALL,22.359686779553652,13.597221157735346,8.762465621818306,0,1,1,1
111,1781451480,1.14281,0.722,7,5,PUT,22.359686779553652,13.597221157735346,8.762465621818306,0,0,0,1
111,1781451480,1.14292,0.696,8,5,PUT,22.359686779553652,13.597221157735346,8.762465621818306,0,0,0,1
111,1781451480,1.14003,0.77,6,5,CALL,22.359686779553652,13.597221157735346,8.762465621818306,0,1,1,1
111,1781451480,1.1399,0.77,6,5,CALL,22.359686779553652,13.597221157735346,8.762465621818306,0,1,1,1
111,1781451480,1.13988,0.77,6,5,CALL,22.359686779553652,13.597221157735346,8.762465621818306,0,1,1,1
111,1781451480,1.13985,0.77,6,5,CALL,22.359686779553652,13.597221157735346,8.762465621818306,0,1,1,1
111,1781451480,1.14288,0.696,8,5,PUT,22.359686779553652,13.597221157735346,8.762465621818306,0,0,0,1
111,1781451480,1.13999,0.77,6,5,CALL,22.359686779553652,13.597221157735346,8.762465621818306,0,1,1,1
111,1781451480,1.14295,0.696,8,5,PUT,22.359686779553652,13.597221157735346,8.762465621818306,0,0,0,1
111,1781451480,1.14007,0.77,6,5,CALL,22.359686779553652,13.597221157735346,8.762465621818306,0,1,1,1
111,1781451480,1.14002,0.77,6,5,CALL,22.359686779553652,13.597221157735346,8.762465621818306,0,1,1,1
111,1781451480,1.14011,0.77,6,5,CALL,22.359686779553652,13.597221157735346,8.762465621818306,0,1,1,1
111,1781451480,1.14008,0.77,6,5,CALL,22.359686779553652,13.597221157735346,8.762465621818306,0,1,1,1
111,1781451480,1.14228,0.622,7,4,PUT,22.359686779553652,13.597221157735346,8.762465621818306,0,0,0,1
111,1781451480,1.14199,0.535,6,3,PUT,22.359686779553652,13.597221157735346,8.762465621818306,0,0,0,1
111,1781451480,1.14316,0.751,10,6,PUT,22.359686779553652,13.597221157735346,8.762465621818306,0,0,0,1
111,1781451480,1.14319,0.751,10,6,PUT,22.359686779553652,13.597221157735346,8.762465621818306,0,0,0,1
111,1781451480,1.14213,0.535,6,3,PUT,22.359686779553652,13.597221157735346,8.762465621818306,0,0,0,1
111,1781451480,1.14317,0.751,10,6,PUT,22.359686779553652,13.597221157735346,8.762465621818306,0,0,0,1
111,1781451480,1.14314,0.751,10,6,PUT,22.359686779553652,13.597221157735346,8.762465621818306,0,0,0,1
111,1781451480,1.14321,0.751,10,6,PUT,22.359686779553652,13.597221157735346,8.762465621818306,0,0,0,1
111,1781451480,1.14324,0.751,10,6,PUT,22.359686779553652,13.597221157735346,8.762465621818306,0,0,0,1
111,1781451480,1.13987,0.77,6,5,CALL,22.359686779553652,13.597221157735346,8.762465621818306,0,1,1,1
111,1781451480,1.14331,0.751,10,6,PUT,22.359686779553652,13.597221157735346,8.762465621818306,0,0,0,1
111,1781451480,1.14322,0.751,10,6,PUT,22.359686779553652,13.597221157735346,8.762465621818306,0,0,0,1
111,1781451480,1.14276,0.652,6,4,PUT,22.359686779553652,13.597221157735346,8.762465621818306,0,0,0,1
112,1781452380,1.14499,0.949,18,14,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14345,0.812,12,7,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14485,0.957,19,15,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14445,0.883,19,13,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14347,0.834,13,8,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14453,0.91,18,13,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.1434,0.812,12,7,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.1446,0.883,19,13,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14486,0.957,19,15,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14371,0.803,14,8,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14362,0.834,13,8,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14484,0.957,19,15,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14503,0.949,18,14,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14497,0.949,18,14,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14375,0.834,13,8,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14376,0.834,13,8,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14377,0.834,13,8,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14467,0.929,20,15,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14392,0.885,16,11,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14494,0.949,18,14,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14492,0.957,19,15,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14504,0.949,18,14,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14335,0.812,12,7,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14472,0.949,18,14,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.1436,0.834,13,8,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14357,0.812,12,7,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14386,0.797,16,9,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14343,0.812,12,7,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14508,0.92,19,14,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14387,0.797,16,9,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14384,0.824,15,9,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14395,0.857,17,11,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14341,0.812,12,7,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.1447,0.91,18,13,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14468,0.92,19,14,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14391,0.885,16,11,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14474,0.949,18,14,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14334,0.812,12,7,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14339,0.834,13,8,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14458,0.91,18,13,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14349,0.812,12,7,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14374,0.803,14,8,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
112,1781452380,1.14457,0.91,18,13,PUT,42.895732305164664,24.552770932153624,18.34296137301104,0,0,0,1
114,1781454180,1.1475,1.0,14,14,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14625,1.0,23,22,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14614,0.978,22,18,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.1463,1.0,23,22,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14742,1.0,15,15,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14615,1.0,22,19,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14664,1.0,21,21,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14484,1.0,21,18,CALL,87.46347053033101,66.88230041606455,20.581170114266456,1,0,0,1
114,1781454180,1.14676,1.0,21,21,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14681,1.0,21,21,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14705,1.0,17,17,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14655,1.0,22,22,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14646,1.0,21,21,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14693,1.0,20,20,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14609,0.971,21,17,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14608,0.971,21,17,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14707,1.0,17,17,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14642,1.0,23,22,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14684,1.0,21,21,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.1466,1.0,22,22,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14656,1.0,22,22,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14698,1.0,20,20,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14772,0.964,11,11,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.1473,1.0,16,16,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14649,1.0,21,21,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14667,1.0,21,21,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14782,0.964,11,11,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.1477,0.964,11,11,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14713,1.0,18,18,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.1478,0.964,11,11,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14758,1.0,12,12,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14709,1.0,17,17,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14628,1.0,23,22,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14779,0.964,11,11,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14757,1.0,12,12,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14755,1.0,12,12,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14485,1.0,21,18,CALL,87.46347053033101,66.88230041606455,20.581170114266456,1,0,0,1
114,1781454180,1.14641,1.0,24,23,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14723,1.0,17,17,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.1471,1.0,17,17,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14653,1.0,22,22,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14739,1.0,15,15,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14761,1.0,12,12,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14486,1.0,20,17,CALL,87.46347053033101,66.88230041606455,20.581170114266456,1,0,0,1
114,1781454180,1.14763,1.0,12,12,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14768,1.0,12,12,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14624,1.0,23,22,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14666,1.0,21,21,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14708,1.0,17,17,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14626,1.0,23,22,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14652,1.0,22,22,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14494,0.91,18,13,CALL,87.46347053033101,66.88230041606455,20.581170114266456,1,0,0,1
114,1781454180,1.14631,1.0,23,22,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14716,1.0,18,18,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14748,1.0,14,14,PUT,87.46347053033101,66.88230041606455,20.581170114266456,1,0,1,1
114,1781454180,1.14492,0.949,18,14,CALL,87.46347053033101,66.88230041606455,20.581170114266456,1,0,0,1
115,1781455080,1.14615,0.607,8,4,CALL,92.3561142218744,83.36909438830114,8.987019833573271,1,0,0,0
115,1781455080,1.14655,0.389,2,1,CALL,92.3561142218744,83.36909438830114,8.987019833573271,1,0,0,0
115,1781455080,1.14628,0.622,7,4,CALL,92.3561142218744,83.36909438830114,8.987019833573271,1,0,0,0
115,1781455080,1.14656,0.389,2,1,CALL,92.3561142218744,83.36909438830114,8.987019833573271,1,0,0,0
115,1781455080,1.14625,0.622,7,4,CALL,92.3561142218744,83.36909438830114,8.987019833573271,1,0,0,0
115,1781455080,1.14626,0.622,7,4,CALL,92.3561142218744,83.36909438830114,8.987019833573271,1,0,0,0
115,1781455080,1.14784,1.0,12,11,PUT,92.3561142218744,83.36909438830114,8.987019833573271,1,1,1,0
